time,X,Y,actual_cytokine_concentration,predicted_cytokine_concentration
28.0,38.0,30.0,9.063509e-06,0.0892355
28.0,28.0,20.0,7.299023e-06,0.08769123
28.0,19.0,27.0,6.7733145e-06,0.08340125
28.0,35.0,17.0,8.59658e-06,0.08579813
28.0,34.0,18.0,7.705054e-06,0.08729707
28.0,41.0,16.0,7.9993615e-06,0.066763744
28.0,34.0,7.0,7.4186446e-06,0.099572346
28.0,32.0,7.0,7.483687e-06,0.100204214
28.0,31.0,12.0,8.86727e-06,0.102708146
28.0,27.0,26.0,7.286419e-06,0.09207128
28.0,21.0,8.0,8.154637e-06,0.10092209
28.0,19.0,23.0,7.6279025e-06,0.09556638
28.0,36.0,40.0,7.6517e-06,0.08829181
28.0,18.0,28.0,6.750615e-06,0.08308773
28.0,15.0,37.0,9.943111e-06,0.08612113
28.0,31.0,14.0,6.806491e-06,0.10260187
28.0,30.0,41.0,9.681858e-06,0.08576925
28.0,23.0,36.0,8.2108745e-06,0.09225546
28.0,22.0,31.0,9.766321e-06,0.091016576
28.0,29.0,27.0,9.333345e-06,0.08637904
28.0,26.0,19.0,7.586759e-06,0.0930668
28.0,17.0,20.0,8.576661e-06,0.102738485
28.0,15.0,11.0,8.341932e-06,0.101022884
28.0,41.0,29.0,6.713305e-06,0.097176835
28.0,39.0,42.0,6.4666715e-06,0.09672724
28.0,9.0,8.0,7.242729e-06,0.06910221
28.0,14.0,16.0,7.4084737e-06,0.101423725
28.0,32.0,19.0,8.808158e-06,0.08971237
28.0,41.0,33.0,7.1614127e-06,0.09872176
28.0,38.0,35.0,1.0540677e-05,0.0908692
28.0,30.0,22.0,8.187937e-06,0.09058063
28.0,28.0,31.0,7.751981e-06,0.07549243
28.0,20.0,28.0,7.756019e-06,0.083944604
28.0,15.0,36.0,9.126691e-06,0.08498423
28.0,23.0,10.0,7.313375e-06,0.10069667
28.0,31.0,33.0,8.02224e-06,0.083846316
28.0,38.0,12.0,7.3477013e-06,0.089495644
28.0,7.0,36.0,7.498848e-06,0.08371781
28.0,17.0,27.0,7.241476e-06,0.08431576
28.0,16.0,21.0,7.7694685e-06,0.103317425
28.0,36.0,33.0,8.394019e-06,0.087022826
28.0,21.0,29.0,8.433217e-06,0.085887715
28.0,14.0,40.0,7.842411e-06,0.08876698
28.0,12.0,8.0,6.6679754e-06,0.067965195
28.0,14.0,10.0,9.383681e-06,0.097820505
28.0,30.0,34.0,6.926465e-06,0.083616
28.0,32.0,18.0,8.432943e-06,0.089682266
28.0,12.0,31.0,8.348776e-06,0.08344065
28.0,38.0,25.0,8.209275e-06,0.08595513
28.0,28.0,39.0,7.11744e-06,0.088325664
28.0,25.0,9.0,7.2791413e-06,0.10063885
28.0,40.0,30.0,6.6099237e-06,0.09451161
28.0,7.0,13.0,7.827005e-06,0.06699447
28.0,28.0,11.0,8.795332e-06,0.10078274
28.0,11.0,25.0,8.039419e-06,0.105952784
28.0,21.0,7.0,8.116335e-06,0.1009842
28.0,17.0,19.0,9.280042e-06,0.101818845
28.0,7.0,20.0,8.114769e-06,0.06628464
28.0,29.0,32.0,8.374732e-06,0.07158856
28.0,39.0,37.0,7.771211e-06,0.094576105
28.0,30.0,8.0,8.099804e-06,0.10043888
28.0,26.0,21.0,8.003199e-06,0.08686201
28.0,17.0,18.0,9.3286135e-06,0.101354405
28.0,34.0,37.0,8.416852e-06,0.08592363
28.0,41.0,35.0,7.443658e-06,0.099248335
28.0,22.0,40.0,8.458792e-06,0.08377747
28.0,33.0,36.0,9.321724e-06,0.085960105
28.0,31.0,36.0,8.520719e-06,0.08685954
28.0,42.0,16.0,8.038101e-06,0.07825641
28.0,14.0,9.0,9.183049e-06,0.09572558
28.0,35.0,36.0,7.677985e-06,0.086433426
28.0,27.0,42.0,6.9509206e-06,0.08827342
28.0,10.0,16.0,9.0017875e-06,0.08553557
28.0,20.0,21.0,9.488491e-06,0.10323237
28.0,18.0,18.0,9.662669e-06,0.1015269
29.0,24.0,20.0,6.8850904e-06,0.100822195
29.0,33.0,22.0,7.5818284e-06,0.08842842
29.0,22.0,39.0,1.0253478e-05,0.09740816
29.0,22.0,8.0,8.363004e-06,0.100653514
29.0,30.0,27.0,8.704852e-06,0.08984558
29.0,22.0,12.0,8.99019e-06,0.100520834
29.0,36.0,17.0,9.988002e-06,0.08777885
29.0,23.0,18.0,8.31996e-06,0.10326527
29.0,41.0,19.0,8.496891e-06,0.06499313
29.0,27.0,18.0,8.7521275e-06,0.10120599
29.0,19.0,17.0,8.961653e-06,0.100810036
29.0,26.0,39.0,9.109474e-06,0.07804172
29.0,13.0,13.0,7.720631e-06,0.09644137
29.0,17.0,35.0,7.049376e-06,0.08408235
29.0,18.0,20.0,8.811066e-06,0.10195349
29.0,36.0,13.0,8.289029e-06,0.09728025
29.0,41.0,20.0,8.164901e-06,0.07146858
29.0,28.0,18.0,8.222203e-06,0.09763335
29.0,24.0,26.0,6.475591e-06,0.08449511
29.0,34.0,17.0,9.160397e-06,0.08946429
29.0,21.0,26.0,7.440628e-06,0.08380906
29.0,14.0,24.0,7.5578487e-06,0.10445605
29.0,30.0,38.0,6.8460045e-06,0.08670537
29.0,33.0,39.0,6.9679627e-06,0.08522822
29.0,38.0,16.0,6.7548403e-06,0.08216767
29.0,16.0,22.0,8.166833e-06,0.10297881
29.0,10.0,38.0,8.626436e-06,0.08215289
29.0,40.0,28.0,6.866771e-06,0.088200346
29.0,7.0,12.0,8.074737e-06,0.07852094
29.0,38.0,38.0,8.144639e-06,0.08757995
29.0,36.0,15.0,9.313813e-06,0.090529606
29.0,17.0,38.0,7.95427e-06,0.087590024
29.0,10.0,18.0,9.038656e-06,0.08909045
29.0,28.0,28.0,9.81158e-06,0.09260206
29.0,16.0,8.0,8.383755e-06,0.0999441
29.0,37.0,26.0,7.857046e-06,0.074268326
29.0,7.0,34.0,7.5012726e-06,0.08879636
29.0,15.0,33.0,8.463666e-06,0.08214651
29.0,39.0,19.0,7.179141e-06,0.057714146
29.0,23.0,19.0,7.649209e-06,0.10452448
29.0,25.0,17.0,9.149774e-06,0.10363482
29.0,20.0,18.0,8.715934e-06,0.10130118
29.0,18.0,13.0,7.5867742e-06,0.10096459
29.0,13.0,27.0,9.389968e-06,0.10271768
29.0,21.0,37.0,7.990014e-06,0.09593849
29.0,30.0,42.0,7.64573e-06,0.08616407
29.0,36.0,12.0,7.361923e-06,0.101179644
29.0,12.0,16.0,8.605234e-06,0.097537324
29.0,37.0,30.0,8.32863e-06,0.08511822
29.0,29.0,26.0,8.595257e-06,0.091523215
29.0,19.0,19.0,8.969944e-06,0.101588234
29.0,35.0,31.0,6.400943e-06,0.08339976
29.0,9.0,23.0,7.3266897e-06,0.09728365
29.0,7.0,10.0,3.0747203e-06,0.08639835
29.0,33.0,23.0,2.2682987e-06,0.08624904
29.0,10.0,29.0,3.6645677e-06,0.10428117
29.0,41.0,30.0,2.9956734e-06,0.09140806
29.0,1.0,28.0,0.0,0.06917177
29.0,33.0,38.0,3.205541e-06,0.085516885
29.0,25.0,27.0,6.088277e-07,0.08659153
29.0,17.0,28.0,2.2240556e-06,0.084285244
29.0,37.0,12.0,2.2719478e-06,0.09851007
29.0,23.0,20.0,3.146663e-06,0.10354774
29.0,39.0,9.0,3.3818278e-06,0.099109456
29.0,21.0,32.0,2.3582431e-06,0.08638148
29.0,10.0,24.0,2.2681877e-06,0.10165392
29.0,45.0,26.0,5.9368643e-10,0.09803803
29.0,13.0,31.0,8.679705e-06,0.083834276
29.0,25.0,14.0,7.780998e-06,0.10079561
29.0,27.0,10.0,8.969013e-06,0.100406155
29.0,10.0,28.0,9.503532e-06,0.10765754
29.0,24.0,29.0,8.758136e-06,0.087547705
29.0,40.0,40.0,7.3633387e-06,0.092813775
29.0,25.0,29.0,8.419703e-06,0.08951478
29.0,9.0,35.0,7.758751e-06,0.08341108
29.0,22.0,32.0,7.7110435e-06,0.08826558
29.0,40.0,7.0,7.2606003e-06,0.09568988
29.0,25.0,16.0,7.773548e-06,0.10221355
29.0,37.0,39.0,8.886043e-06,0.0864612
29.0,32.0,31.0,6.9629205e-06,0.06995426
29.0,11.0,24.0,7.5065127e-06,0.10259865
29.0,11.0,37.0,8.733192e-06,0.082085535
29.0,37.0,32.0,8.830883e-06,0.08577527
29.0,31.0,23.0,7.4651525e-06,0.090264544
29.0,29.0,20.0,7.4391187e-06,0.087354764
29.0,8.0,9.0,8.379644e-06,0.0815296
29.0,35.0,22.0,7.736586e-06,0.07570766
29.0,33.0,26.0,6.7145984e-06,0.0716254
29.0,19.0,36.0,7.45922e-06,0.08856408
29.0,20.0,33.0,7.394575e-06,0.086008236
29.0,37.0,42.0,7.385842e-06,0.08704044
29.0,30.0,36.0,7.5928715e-06,0.082093164
29.0,11.0,15.0,9.015927e-06,0.08654772
29.0,39.0,40.0,8.496974e-06,0.090134695
29.0,38.0,19.0,7.130769e-06,0.06471585
29.0,26.0,10.0,7.6137903e-06,0.100413725
29.0,36.0,27.0,8.588285e-06,0.0729429
29.0,18.0,16.0,7.990834e-06,0.10079937
29.0,23.0,12.0,1.0509334e-05,0.10048281
29.0,38.0,31.0,8.6224545e-06,0.08630936
29.0,42.0,19.0,9.023811e-06,0.075120255
29.0,9.0,41.0,7.2530647e-06,0.082370505
29.0,22.0,35.0,7.6228475e-06,0.09413628
29.0,42.0,36.0,7.4757318e-06,0.097190574
29.0,34.0,27.0,7.777932e-06,0.06364904
29.0,15.0,14.0,8.338754e-06,0.10127263
29.0,40.0,10.0,8.608946e-06,0.09635298
29.0,36.0,25.0,7.644186e-06,0.062738165
29.0,15.0,18.0,7.3423416e-06,0.101205096
29.0,15.0,25.0,7.759466e-06,0.10472183
29.0,39.0,23.0,8.280165e-06,0.07222454
29.0,31.0,24.0,7.391934e-06,0.090541705
29.0,15.0,35.0,7.753674e-06,0.08260773
29.0,11.0,38.0,9.076472e-06,0.08216803
29.0,32.0,15.0,7.895817e-06,0.10021852
29.0,34.0,38.0,8.507752e-06,0.08514042
29.0,16.0,40.0,7.664514e-06,0.088813946
29.0,26.0,40.0,7.505208e-06,0.08114134
29.0,11.0,18.0,8.4626445e-06,0.09668253
29.0,33.0,32.0,6.9209036e-06,0.07965778
29.0,13.0,32.0,9.4707875e-06,0.08272575
29.0,24.0,28.0,7.485779e-06,0.08623181
29.0,18.0,17.0,1.0215456e-05,0.10082339
29.0,31.0,11.0,7.679586e-06,0.100739524
29.0,42.0,42.0,7.0351657e-06,0.09888469
29.0,34.0,8.0,9.354139e-06,0.09991704
29.0,23.0,31.0,8.758077e-06,0.08870177
29.0,32.0,40.0,7.966726e-06,0.085438
29.0,14.0,13.0,8.459743e-06,0.09996955
29.0,21.0,13.0,8.679463e-06,0.10056846
29.0,15.0,7.0,7.480122e-06,0.09350179
29.0,23.0,30.0,9.006246e-06,0.087155744
29.0,28.0,10.0,9.38527e-06,0.1004021
29.0,37.0,15.0,8.660873e-06,0.08887057
29.0,11.0,13.0,7.1550244e-06,0.075726315
29.0,24.0,39.0,7.5522016e-06,0.084591135
29.0,30.0,15.0,6.7262704e-06,0.10417704
29.0,39.0,34.0,9.743577e-06,0.08822109
29.0,11.0,34.0,6.7417986e-06,0.08260392
29.0,39.0,49.0,0.0,0.093495086
29.0,11.0,30.0,9.350048e-06,0.09262787
29.0,26.0,42.0,7.137005e-06,0.087663636
29.0,12.0,25.0,7.763586e-06,0.10463993
29.0,17.0,24.0,8.120836e-06,0.10350637
29.0,36.0,28.0,7.650964e-06,0.077847466
29.0,28.0,8.0,8.396293e-06,0.10037778
29.0,36.0,35.0,8.005601e-06,0.08547996
29.0,19.0,7.0,6.5112317e-06,0.10132299
29.0,32.0,35.0,9.602628e-06,0.08496468
29.0,21.0,39.0,8.890453e-06,0.09905486
29.0,22.0,38.0,8.915584e-06,0.098224625
29.0,33.0,19.0,7.9963265e-06,0.08900128
29.0,35.0,26.0,7.895784e-06,0.062863395
29.0,8.0,37.0,8.566362e-06,0.08306746
29.0,37.0,33.0,1.0483305e-05,0.08584185
29.0,32.0,16.0,9.299494e-06,0.0949841
29.0,37.0,14.0,8.327761e-06,0.09106247
29.0,19.0,37.0,8.325291e-06,0.0904855
29.0,11.0,16.0,9.5205105e-06,0.090841696
29.0,34.0,36.0,9.323346e-06,0.08555244
29.0,41.0,7.0,8.032954e-06,0.09452669
29.0,26.0,37.0,7.543289e-06,0.07834904
29.0,8.0,34.0,8.462888e-06,0.08625381
29.0,42.0,23.0,6.384352e-06,0.08965553
29.0,24.0,36.0,7.311088e-06,0.09536235
29.0,32.0,17.0,9.379872e-06,0.09090792
29.0,7.0,24.0,6.4026744e-06,0.0832306
29.0,7.0,11.0,7.556109e-06,0.082595274
29.0,14.0,30.0,6.68018e-06,0.08431487
29.0,11.0,10.0,8.170563e-06,0.062041145
29.0,12.0,30.0,8.703465e-06,0.08878206
29.0,12.0,36.0,7.640946e-06,0.08205454
29.0,27.0,12.0,8.230262e-06,0.10056095
29.0,23.0,11.0,9.447162e-06,0.10048352
29.0,11.0,39.0,7.4623363e-06,0.08234225
29.0,20.0,9.0,6.6635253e-06,0.10090767
29.0,27.0,16.0,7.1147983e-06,0.10394792
29.0,15.0,12.0,8.521326e-06,0.10085486
29.0,12.0,28.0,8.828113e-06,0.10113661
29.0,37.0,36.0,9.648005e-06,0.086027965
29.0,42.0,37.0,8.139011e-06,0.097567275
29.0,23.0,23.0,7.293234e-06,0.0877742
29.0,22.0,7.0,9.0045e-06,0.10071139
29.0,8.0,35.0,8.510616e-06,0.08456223
29.0,36.0,23.0,8.383998e-06,0.061717074
29.0,32.0,36.0,9.57193e-06,0.08605294
29.0,14.0,37.0,7.765942e-06,0.08290236
29.0,20.0,11.0,1.3573982e-06,0.100755796
29.0,34.0,35.0,2.7559317e-06,0.08567251
29.0,25.0,33.0,1.3001194e-06,0.095314786
29.0,36.0,29.0,2.0911973e-06,0.08144407
29.0,31.0,8.0,5.44872e-06,0.100282535
29.0,2.0,27.0,0.0,0.06363349
29.0,16.0,17.0,1.6316856e-06,0.101069495
29.0,10.0,11.0,2.0656582e-06,0.06001715
29.0,47.0,39.0,0.0,0.08273797
29.0,28.0,9.0,6.3871885e-06,0.10038005
29.0,46.0,38.0,2.9679603e-10,0.07864283
29.0,21.0,34.0,1.5133116e-06,0.0895568
29.0,8.0,45.0,3.7139205e-09,0.083172366
29.0,29.0,38.0,1.2430197e-06,0.085037395
29.0,36.0,24.0,5.297111e-06,0.060504775
29.0,30.0,11.0,3.095591e-06,0.100602314
29.0,22.0,19.0,2.5803567e-06,0.10382573
29.0,45.0,41.0,1.120553e-08,0.08306266
29.0,30.0,23.0,2.511914e-06,0.08939348
29.0,15.0,40.0,5.66891e-06,0.086683616
29.0,22.0,25.0,1.2865023e-06,0.08440386
29.0,23.0,14.0,3.7852462e-06,0.10058187
29.0,18.0,38.0,2.4765832e-06,0.08992569
29.0,31.0,32.0,3.7124296e-06,0.07007925
29.0,38.0,18.0,1.5086207e-06,0.071070835
29.0,17.0,37.0,2.6437147e-06,0.08614372
29.0,43.0,7.0,9.962639e-07,0.09286283
29.0,14.0,38.0,3.1565964e-06,0.08344184
29.0,19.0,3.0,0.0,0.101253316
29.0,22.0,26.0,1.4464053e-06,0.083599314
29.0,28.0,27.0,3.7239677e-06,0.09168278
29.0,12.0,21.0,9.925399e-07,0.10139172
29.0,41.0,15.0,3.4044963e-06,0.062193196
29.0,34.0,45.0,1.4257211e-09,0.08500074
29.0,20.0,17.0,3.304986e-06,0.10088669
29.0,27.0,17.0,4.1277167e-06,0.10430877
29.0,24.0,3.0,0.0,0.10067223
29.0,36.0,10.0,2.4838537e-06,0.10099797
29.0,29.0,36.0,2.107145e-06,0.07764207
29.0,12.0,34.0,3.2189353e-06,0.08220737
29.0,17.0,40.0,3.3686147e-06,0.091487095
29.0,23.0,22.0,2.3580294e-06,0.09252082
29.0,9.0,34.0,3.1334357e-06,0.08448212
29.0,24.0,30.0,3.8023686e-06,0.08912204
29.0,27.0,11.0,4.6065484e-06,0.10044788
29.0,35.0,9.0,6.4660467e-06,0.09990822
29.0,46.0,9.0,2.7096125e-10,0.076397166
29.0,19.0,49.0,0.0,0.08965771
29.0,20.0,44.0,5.3577775e-08,0.0936266
29.0,45.0,34.0,5.7881216e-10,0.09241746
29.0,48.0,29.0,0.0,0.0801128
29.0,3.0,42.0,7.013193e-10,0.08513956
29.0,44.0,8.0,3.603639e-08,0.08867113
29.0,38.0,45.0,5.3636877e-09,0.08950175
29.0,23.0,43.0,6.2284954e-08,0.082521245
29.0,26.0,45.0,1.0734187e-08,0.089459404
29.0,26.0,0.0,0.0,0.100588545
29.0,24.0,48.0,0.0,0.090387896
29.0,1.0,1.0,0.0,0.12029861
29.0,22.0,45.0,0.0,0.08534686
29.0,5.0,27.0,9.9235464e-08,0.073894605
29.0,3.0,17.0,2.6664714e-11,0.09325592
29.0,1.0,49.0,0.0,0.084378526
29.0,2.0,36.0,1.341089e-11,0.08085053
29.0,47.0,5.0,0.0,0.10238765
29.0,0.0,3.0,0.0,0.12547229
29.0,2.0,21.0,0.0,0.08795236
29.0,4.0,19.0,1.2023289e-08,0.07789163
29.0,3.0,13.0,5.212933e-10,0.101785704
29.0,49.0,39.0,0.0,0.108043954
29.0,29.0,3.0,3.2876996e-10,0.10039972
29.0,46.0,36.0,8.393858e-10,0.08034609
29.0,32.0,1.0,0.0,0.10038863
29.0,11.0,1.0,0.0,0.08889918
29.0,3.0,12.0,0.0,0.10327171
29.0,47.0,6.0,0.0,0.09931098
29.0,0.0,12.0,0.0,0.108930096
29.0,15.0,44.0,1.3295517e-08,0.0952525
29.0,26.0,4.0,5.844113e-09,0.10046904
29.0,45.0,44.0,0.0,0.07948966
29.0,35.0,30.0,1.1796611e-06,0.080831155
29.0,7.0,48.0,0.0,0.084176704
29.0,45.0,5.0,3.2458344e-10,0.08921234
29.0,36.0,4.0,5.497768e-10,0.09995805
29.0,1.0,39.0,0.0,0.07386987
29.0,24.0,1.0,0.0,0.10080634
29.0,46.0,43.0,1.5874228e-10,0.07834278
29.0,33.0,49.0,0.0,0.08489184
29.0,39.0,2.0,0.0,0.09974919
29.0,43.0,27.0,1.3693298e-07,0.09613596
29.0,36.0,48.0,0.0,0.086933985
29.0,1.0,42.0,0.0,0.08314352
29.0,26.0,13.0,2.7323556e-06,0.10066567
29.0,37.0,13.0,2.5160787e-06,0.094341025
29.0,14.0,0.0,0.0,0.0655245
29.0,28.0,32.0,4.2917377e-06,0.08463226
29.0,10.0,22.0,4.856584e-07,0.099370286
29.0,31.0,25.0,1.9966672e-06,0.08986591
29.0,34.0,22.0,3.2134399e-06,0.083843395
29.0,20.0,37.0,3.428465e-06,0.093252465
29.0,29.0,31.0,2.5139145e-06,0.08112495
29.0,12.0,26.0,2.7655547e-06,0.10623114
29.0,11.0,19.0,2.1965109e-06,0.09845142
29.0,33.0,44.0,3.027097e-08,0.08465074
29.0,14.0,11.0,3.5560363e-06,0.09735982
29.0,30.0,24.0,2.2793963e-06,0.09044956
29.0,24.0,31.0,2.6317857e-06,0.09090184
29.0,49.0,20.0,0.0,0.07681994
29.0,40.0,27.0,2.7838753e-06,0.08765946
29.0,48.0,25.0,0.0,0.0779389
29.0,21.0,25.0,2.1939709e-06,0.085421965
29.0,46.0,29.0,2.678444e-10,0.08921997
29.0,24.0,21.0,3.0313695e-06,0.09472261
29.0,40.0,33.0,2.4890153e-06,0.09000923
29.0,45.0,29.0,3.7903782e-09,0.096801534
29.0,25.0,26.0,1.0961135e-06,0.08553998
29.0,38.0,17.0,2.0944376e-06,0.0772181
29.0,2.0,27.0,0.0,0.06363349
29.0,32.0,32.0,3.4977465e-06,0.07446675
29.0,17.0,16.0,3.0876963e-06,0.10094158
29.0,37.0,20.0,1.2838068e-06,0.06827293
29.0,11.0,12.0,2.080249e-06,0.07011883
29.0,5.0,29.0,7.462804e-09,0.09076838
29.0,21.0,33.0,1.4937717e-06,0.087825224
29.0,2.0,25.0,0.0,0.07172428
29.0,40.0,11.0,2.6741243e-06,0.092347845
29.0,33.0,33.0,3.2480255e-06,0.08294009
29.0,22.0,15.0,3.0720603e-06,0.100659
29.0,33.0,12.0,3.1067261e-06,0.10272978
29.0,16.0,30.0,1.8932787e-06,0.0826668
29.0,17.0,36.0,2.487291e-06,0.08498816
29.0,41.0,11.0,2.536447e-06,0.08756302
29.0,0.0,49.0,0.0,0.084995136
29.0,25.0,28.0,2.346338e-06,0.087933645
29.0,14.0,17.0,2.0642424e-06,0.10129069
29.0,12.0,49.0,0.0,0.09906249
29.0,34.0,14.0,2.284138e-06,0.098796114
29.0,34.0,12.0,1.5902376e-06,0.10315858
29.0,25.0,20.0,2.3894834e-06,0.097010955
29.0,39.0,17.0,5.7146724e-07,0.06766479
29.0,18.0,32.0,2.0568586e-06,0.0830314
29.0,8.0,36.0,3.5052597e-06,0.08361821
29.0,32.0,21.0,3.2596522e-06,0.08946107
29.0,8.0,8.0,3.1361133e-06,0.085465476
29.0,2.0,10.0,0.0,0.10793798
29.0,23.0,17.0,2.432857e-06,0.101951525
29.0,17.0,25.0,2.4009776e-06,0.09822528
29.0,33.0,20.0,4.1024637e-06,0.08930187
29.0,19.0,28.0,3.7240986e-06,0.082963094
29.0,25.0,23.0,2.232811e-06,0.08524804
29.0,47.0,15.0,0.0,0.092043355
29.0,6.0,45.0,2.6489837e-09,0.08274238
29.0,17.0,29.0,2.1741014e-06,0.082968935
29.0,28.0,12.0,4.478065e-06,0.10066049
29.0,46.0,24.0,1.8804004e-10,0.094481274
29.0,29.0,14.0,1.6483276e-06,0.102720246
29.0,39.0,26.0,3.0666179e-06,0.08401756
29.0,1.0,45.0,0.0,0.08520375
29.0,38.0,20.0,1.3293327e-06,0.059811395
29.0,6.0,5.0,5.6160826e-10,0.10607408
29.0,18.0,37.0,1.7664285e-06,0.08807127
29.0,41.0,1.0,3.481705e-12,0.09973495
29.0,21.0,40.0,3.4307943e-06,0.0990514
29.0,25.0,32.0,1.2011216e-06,0.094470724
29.0,11.0,47.0,0.0,0.0898218
29.0,17.0,13.0,2.3593027e-06,0.10117422
29.0,25.0,19.0,2.5736197e-06,0.10250585
29.0,37.0,49.0,0.0,0.08864404
29.0,36.0,36.0,3.4952125e-06,0.0854495
29.0,33.0,4.0,6.335148e-09,0.10029964
29.0,0.0,18.0,0.0,0.10414289
29.0,35.0,12.0,1.5757442e-06,0.10278855
29.0,42.0,7.0,7.159664e-06,0.09359811
29.0,44.0,21.0,3.735872e-08,0.095326975
29.0,34.0,46.0,7.7014735e-11,0.08508144
29.0,36.0,41.0,3.181378e-06,0.085810706
29.0,20.0,10.0,2.0327293e-06,0.10082625
29.0,48.0,12.0,0.0,0.08371715
29.0,48.0,49.0,0.0,0.109359965
29.0,34.0,33.0,1.5979493e-06,0.0848103
29.0,36.0,30.0,1.5619379e-06,0.08368562
29.0,30.0,46.0,3.8135958e-10,0.0846618
29.0,37.0,1.0,0.0,0.10028826
29.0,3.0,35.0,0.0,0.09112869
29.0,20.0,20.0,3.6798663e-06,0.10346876
29.0,41.0,10.0,3.2913135e-06,0.092510864
29.0,23.0,25.0,6.4928618e-06,0.084042
29.0,45.0,32.0,3.531694e-09,0.09450908
29.0,23.0,7.0,7.478129e-06,0.10059057
29.0,17.0,42.0,7.2027483e-06,0.09660439
29.0,36.0,16.0,8.958159e-06,0.08904301
29.0,18.0,40.0,6.6993543e-06,0.094561145
29.0,21.0,11.0,6.710089e-06,0.100624904
29.0,33.0,24.0,7.384877e-06,0.082469866
29.0,22.0,16.0,7.591925e-06,0.10090004
29.0,22.0,18.0,8.396726e-06,0.102392
29.0,30.0,12.0,8.676348e-06,0.10109173
29.0,22.0,41.0,8.268654e-06,0.09121965
29.0,29.0,22.0,7.652106e-06,0.087089226
29.0,19.0,42.0,6.4228216e-06,0.101081535
29.0,25.0,34.0,6.622196e-06,0.09505527
29.0,37.0,9.0,8.480947e-06,0.09962867
29.0,31.0,41.0,8.887527e-06,0.08575307
29.0,38.0,29.0,9.009781e-06,0.0856009
29.0,8.0,21.0,8.348414e-06,0.07967989
29.0,17.0,26.0,7.369669e-06,0.091797456
29.0,9.0,7.0,7.0874744e-06,0.080526456
29.0,13.0,42.0,6.2181393e-06,0.08587246
29.0,37.0,21.0,7.337262e-06,0.06265943
29.0,10.0,19.0,7.3909737e-06,0.09286122
29.0,10.0,37.0,1.0058723e-05,0.082192406
29.0,10.0,17.0,8.569148e-06,0.08438842
29.0,33.0,34.0,8.622181e-06,0.08488111
29.0,8.0,30.0,7.489678e-06,0.10766743
29.0,14.0,33.0,9.285191e-06,0.0820844
29.0,33.0,9.0,7.581324e-06,0.10015951
29.0,16.0,36.0,8.70592e-06,0.08384769
29.0,31.0,28.0,8.596499e-06,0.07911806
29.0,42.0,25.0,6.3310445e-06,0.09172706
29.0,7.0,27.0,6.1930273e-06,0.09819637
29.0,42.0,15.0,7.5262583e-06,0.057587128
29.0,20.0,22.0,9.568514e-06,0.103450045
29.0,7.0,22.0,7.4756485e-06,0.0711904
29.0,12.0,10.0,8.732462e-06,0.07263003
29.0,27.0,8.0,8.427608e-06,0.10039531
29.0,31.0,16.0,8.620342e-06,0.09830396
29.0,16.0,24.0,7.610385e-06,0.105033144
29.0,23.0,39.0,9.3422295e-06,0.09209059
29.0,13.0,26.0,8.730756e-06,0.10585581
29.0,27.0,7.0,7.3989063e-06,0.10040109
29.0,38.0,9.0,8.409463e-06,0.099481806
29.0,13.0,16.0,8.196924e-06,0.10034512
29.0,40.0,9.0,8.418028e-06,0.098067686
29.0,19.0,10.0,6.5115346e-06,0.10102688
29.0,19.0,21.0,9.614768e-06,0.104049966
29.0,19.0,29.0,6.8161503e-06,0.08270429
29.0,39.0,25.0,7.8054745e-06,0.08145045
29.0,33.0,11.0,7.5927837e-06,0.101309225
29.0,36.0,8.0,8.463901e-06,0.09928922
29.0,20.0,25.0,7.3539118e-06,0.08726953
29.0,22.0,29.0,8.661606e-06,0.08458416
29.0,25.0,18.0,8.67731e-06,0.10454629
29.0,36.0,18.0,7.689306e-06,0.08586715
29.0,27.0,13.0,9.1869315e-06,0.10082762
29.0,16.0,29.0,6.4338406e-06,0.08368926
29.0,28.0,26.0,8.456293e-06,0.09036647
29.0,32.0,42.0,6.621824e-06,0.08486222
29.0,20.0,19.0,8.608368e-06,0.10212593
29.0,18.0,18.0,9.956028e-06,0.10094868
29.0,22.0,13.0,1.0298425e-05,0.10052173
29.0,15.0,38.0,8.881238e-06,0.0844094
29.0,14.0,27.0,8.585476e-06,0.09841238
29.0,9.0,11.0,6.7291944e-06,0.06419967
29.0,15.0,15.0,7.600765e-06,0.1013066
29.0,37.0,35.0,1.0519343e-05,0.085939005
29.0,10.0,32.0,6.8946724e-06,0.08694975
29.0,24.0,32.0,6.617906e-06,0.09277664
29.0,30.0,28.0,9.580742e-06,0.08702551
29.0,31.0,40.0,1.0026302e-05,0.086217806
29.0,11.0,28.0,1.0276229e-05,0.10522042
29.0,18.0,8.0,6.5701793e-06,0.10138838
29.0,13.0,24.0,7.5412763e-06,0.10372655
29.0,12.0,22.0,6.24004e-06,0.10171698
29.0,28.0,24.0,8.253616e-06,0.08766918
29.0,18.0,14.0,8.273018e-06,0.100887224
29.0,7.0,8.0,7.3739493e-06,0.093083665
29.0,17.0,12.0,7.4961604e-06,0.101260826
29.0,41.0,38.0,7.3523765e-06,0.09502624
29.0,8.0,10.0,7.696564e-06,0.077377364
29.0,9.0,37.0,8.6956825e-06,0.08250491
29.0,39.0,36.0,9.569772e-06,0.08881368
29.0,26.0,35.0,7.822774e-06,0.08671783
29.0,27.0,14.0,7.784051e-06,0.10140352
29.0,23.0,21.0,7.720563e-06,0.09876345
